,endTime,artistName,trackName,msPlayed,name,release_date,duration_ms,explicit,popularity,uri,details
9762,2022-06-06 20:30,TheDooo,The Sound of Silence,9785,The Sound of Silence,2019-02-13,234715,False,42,spotify:track:3wiPqZ1Eovwe6nCdcgXyPF,"{'name': 'The Sound of Silence', 'release_date': '2019-02-13', 'duration_ms': 234715, 'explicit': False, 'popularity': 42, 'uri': 'spotify:track:3wiPqZ1Eovwe6nCdcgXyPF'}"
3348,2022-09-13 19:42,Theo Katzman,Like a Woman Scorned,46983,Like a Woman Scorned,2020-01-10,295893,True,26,spotify:track:7pjvtdLf1BzH6qgJtoZRwt,"{'name': 'Like a Woman Scorned', 'release_date': '2020-01-10', 'duration_ms': 295893, 'explicit': True, 'popularity': 26, 'uri': 'spotify:track:7pjvtdLf1BzH6qgJtoZRwt'}"
4963,2022-02-19 12:13,Theoz,Som du vill,16939,Som du vill,2022-02-05,173650,False,54,spotify:track:12fYEY6L7M2k7qFWgMEwXn,"{'name': 'Som du vill', 'release_date': '2022-02-05', 'duration_ms': 173650, 'explicit': False, 'popularity': 54, 'uri': 'spotify:track:12fYEY6L7M2k7qFWgMEwXn'}"
2819,2022-01-15 12:25,They Might Be Giants (For Kids),Hot Dog!,30351,Hot Dog!,2006-01-01,148093,False,54,spotify:track:3vjOGPGu3tgYi3oBkQ2Gjz,"{'name': 'Hot Dog!', 'release_date': '2006-01-01', 'duration_ms': 148093, 'explicit': False, 'popularity': 54, 'uri': 'spotify:track:3vjOGPGu3tgYi3oBkQ2Gjz'}"
2486,2022-01-12 15:21,Thomas Sanders,Friends on the Other Side (Disney Villain Mash-Up),0,Friends on the Other Side (Disney Villain Mash-Up),2019-02-12,186057,False,50,spotify:track:0oMVoAauSms81XHnI3BAP5,"{'name': 'Friends on the Other Side (Disney Villain Mash-Up)', 'release_date': '2019-02-12', 'duration_ms': 186057, 'explicit': False, 'popularity': 50, 'uri': 'spotify:track:0oMVoAauSms81XHnI3BAP5'}"
4934,2022-02-18 16:51,Thomas Stenström,Hotel Amigo (feat. First Aid Kit),194733,Hotel Amigo (feat. First Aid Kit),2021-09-17,194733,False,46,spotify:track:5VdRmpm00eahQ4HKxTnbuH,"{'name': 'Hotel Amigo (feat. First Aid Kit)', 'release_date': '2021-09-17', 'duration_ms': 194733, 'explicit': False, 'popularity': 46, 'uri': 'spotify:track:5VdRmpm00eahQ4HKxTnbuH'}"
7037,2022-04-06 16:01,Thorsteinn Einarsson,Bridges Burn,198200,Bridges Burn,2022-03-25,198200,False,40,spotify:track:2VcwX2VdLTOA6wQTH2bSDz,"{'name': 'Bridges Burn', 'release_date': '2022-03-25', 'duration_ms': 198200, 'explicit': False, 'popularity': 40, 'uri': 'spotify:track:2VcwX2VdLTOA6wQTH2bSDz'}"
5863,2022-11-09 16:51,Thundercat,Them Changes,1288,Them Changes,2017-02-24,188453,False,78,spotify:track:7CH99b2i1TXS5P8UUyWtnM,"{'name': 'Them Changes', 'release_date': '2017-02-24', 'duration_ms': 188453, 'explicit': False, 'popularity': 78, 'uri': 'spotify:track:7CH99b2i1TXS5P8UUyWtnM'}"
5041,2022-02-20 11:40,Tich,Dumb,169181,Dumb,2013-01-01,197016,False,28,spotify:track:58z3tBuE4uG923fwuTPbH1,"{'name': 'Dumb', 'release_date': '2013-01-01', 'duration_ms': 197016, 'explicit': False, 'popularity': 28, 'uri': 'spotify:track:58z3tBuE4uG923fwuTPbH1'}"
4589,2022-10-11 11:52,Tiffany,I Think We're Alone Now,228840,I Think We're Alone Now,1987-01-01,228840,False,69,spotify:track:4uvjOKsp7mSjrDhWdkLPBY,"{'name': ""I Think We're Alone Now"", 'release_date': '1987-01-01', 'duration_ms': 228840, 'explicit': False, 'popularity': 69, 'uri': 'spotify:track:4uvjOKsp7mSjrDhWdkLPBY'}"
8107,2022-05-03 14:01,Tiffany Alvord,I Forgot That You Existed - Acoustic,49143,I Forgot That You Existed - Acoustic,2022-04-29,171243,False,24,spotify:track:2YlBd0cQ9kRGRf46JfUj3c,"{'name': 'I Forgot That You Existed - Acoustic', 'release_date': '2022-04-29', 'duration_ms': 171243, 'explicit': False, 'popularity': 24, 'uri': 'spotify:track:2YlBd0cQ9kRGRf46JfUj3c'}"
3720,2022-09-18 21:27,Tiffany Houghton,Love Like That,199200,Love Like That,2014-09-11,199200,False,35,spotify:track:38hJNYyIeyMWV6P33xCLd0,"{'name': 'Love Like That', 'release_date': '2014-09-11', 'duration_ms': 199200, 'explicit': False, 'popularity': 35, 'uri': 'spotify:track:38hJNYyIeyMWV6P33xCLd0'}"
2818,2022-01-15 12:25,Tim Considine,"The Triple R Song (Yippi-A, Yippi-I, Yippi-O)",190960,"The Triple R Song (Yippi-A, Yippi-I, Yippi-O)",2013-01-01,190960,False,29,spotify:track:7hkOxqCoRTDZ6HAN2wMBZk,"{'name': 'The Triple R Song (Yippi-A, Yippi-I, Yippi-O)', 'release_date': '2013-01-01', 'duration_ms': 190960, 'explicit': False, 'popularity': 29, 'uri': 'spotify:track:7hkOxqCoRTDZ6HAN2wMBZk'}"
2760,2022-08-29 23:06,Tim Curry,Come With Me - Broadway/Original Cast/2005,47305,Come With Me - Broadway/Original Cast/2005,2005-01-01,101533,False,25,spotify:track:57JFRjgvdflmc0ZbFtQVKE,"{'name': 'Come With Me - Broadway/Original Cast/2005', 'release_date': '2005-01-01', 'duration_ms': 101533, 'explicit': False, 'popularity': 25, 'uri': 'spotify:track:57JFRjgvdflmc0ZbFtQVKE'}"
2768,2022-08-29 23:23,Tim Curry,"Run Away! - Original Broadway Cast Recording: ""Spamalot""",121866,"Run Away! - Original Broadway Cast Recording: ""Spamalot""",2005-01-01,121866,False,24,spotify:track:4Mz9Y34dbvknQMwF0GxG0s,"{'name': 'Run Away! - Original Broadway Cast Recording: ""Spamalot""', 'release_date': '2005-01-01', 'duration_ms': 121866, 'explicit': False, 'popularity': 24, 'uri': 'spotify:track:4Mz9Y34dbvknQMwF0GxG0s'}"
2761,2022-08-29 23:06,Tim Curry,"Laker Girls Cheer - Original Broadway Cast Recording: ""Spamalot""",1402,"Laker Girls Cheer - Original Broadway Cast Recording: ""Spamalot""",2005-01-01,77080,False,25,spotify:track:15TjoTVk8eXKARWy64adeq,"{'name': 'Laker Girls Cheer - Original Broadway Cast Recording: ""Spamalot""', 'release_date': '2005-01-01', 'duration_ms': 77080, 'explicit': False, 'popularity': 25, 'uri': 'spotify:track:15TjoTVk8eXKARWy64adeq'}"
2764,2022-08-29 23:12,Tim Curry,"All For One - Original Broadway Cast Recording: ""Spamalot""",118853,"All For One - Original Broadway Cast Recording: ""Spamalot""",2005-01-01,118853,False,24,spotify:track:2FAf8JXwbfyvaMKG9ipuUI,"{'name': 'All For One - Original Broadway Cast Recording: ""Spamalot""', 'release_date': '2005-01-01', 'duration_ms': 118853, 'explicit': False, 'popularity': 24, 'uri': 'spotify:track:2FAf8JXwbfyvaMKG9ipuUI'}"
2776,2022-08-29 23:43,Tim Curry,"I'm All Alone - Original Broadway Cast Recording: ""Spamalot""",199706,"I'm All Alone - Original Broadway Cast Recording: ""Spamalot""",2005-01-01,199706,False,25,spotify:track:6B8C0FZ1fRSZhwCCBDK0Oc,"{'name': 'I\'m All Alone - Original Broadway Cast Recording: ""Spamalot""', 'release_date': '2005-01-01', 'duration_ms': 199706, 'explicit': False, 'popularity': 25, 'uri': 'spotify:track:6B8C0FZ1fRSZhwCCBDK0Oc'}"
1371,2021-12-21 16:30,Tim Halperin,Dance,23741,Dance - Acoustic,2015-08-14,185146,False,51,spotify:track:0ZUm1X2LsnS4YVgQD4ZUXI,"{'name': 'Dance - Acoustic', 'release_date': '2015-08-14', 'duration_ms': 185146, 'explicit': False, 'popularity': 51, 'uri': 'spotify:track:0ZUm1X2LsnS4YVgQD4ZUXI'}"
4736,2022-10-14 14:32,Tina Fey,The Big House,144826,The Big House,2014-01-01,144826,False,28,spotify:track:6RW8BUqjeelg8Ces6rWxPC,"{'name': 'The Big House', 'release_date': '2014-01-01', 'duration_ms': 144826, 'explicit': False, 'popularity': 28, 'uri': 'spotify:track:6RW8BUqjeelg8Ces6rWxPC'}"
8809,2022-05-16 11:58,Tina Parol,Live Your Story,0,Live Your Story,2018-03-23,204925,False,36,spotify:track:014XWNgbiV68Sce6hr4B4d,"{'name': 'Live Your Story', 'release_date': '2018-03-23', 'duration_ms': 204925, 'explicit': False, 'popularity': 36, 'uri': 'spotify:track:014XWNgbiV68Sce6hr4B4d'}"
9080,2022-05-23 15:48,Tina Turner,What's Love Got to Do with It,226880,What's Love Got to Do with It,1993,226880,False,70,spotify:track:4kOfxxnW1ukZdsNbCKY9br,"{'name': ""What's Love Got to Do with It"", 'release_date': '1993', 'duration_ms': 226880, 'explicit': False, 'popularity': 70, 'uri': 'spotify:track:4kOfxxnW1ukZdsNbCKY9br'}"
9062,2022-05-20 21:57,Tinie Tempah,Written in the Stars (feat. Eric Turner),219560,Written in the Stars (feat. Eric Turner),2010-05-31,207600,False,54,spotify:track:2chyJjEMYj397jz1QLEGO7,"{'name': 'Written in the Stars (feat. Eric Turner)', 'release_date': '2010-05-31', 'duration_ms': 207600, 'explicit': False, 'popularity': 54, 'uri': 'spotify:track:2chyJjEMYj397jz1QLEGO7'}"
2704,2022-01-14 15:47,Tito Simon,This Monday Morning Feeling,197213,This Monday Morning Feeling,2018-05-25,197213,False,34,spotify:track:0sGVA4yzcmscn32zW7rcr3,"{'name': 'This Monday Morning Feeling', 'release_date': '2018-05-25', 'duration_ms': 197213, 'explicit': False, 'popularity': 34, 'uri': 'spotify:track:0sGVA4yzcmscn32zW7rcr3'}"
1051,2022-07-10 17:27,Tiësto,Hot In It,129817,Hot In It,2022-06-30,129817,False,81,spotify:track:3Z7CaxQkqbIs1rewKi6v4W,"{'name': 'Hot In It', 'release_date': '2022-06-30', 'duration_ms': 129817, 'explicit': False, 'popularity': 81, 'uri': 'spotify:track:3Z7CaxQkqbIs1rewKi6v4W'}"
4994,2022-02-20 02:57,Todiefor,Tunak Tunak Tun (Remix) (feat. Daler Mehndi),38345,Tunak Tunak Tun (Remix) (feat. Daler Mehndi),2016-06-15,186000,False,36,spotify:track:6kZPtpO12FBAgkK4Cf0v18,"{'name': 'Tunak Tunak Tun (Remix) (feat. Daler Mehndi)', 'release_date': '2016-06-15', 'duration_ms': 186000, 'explicit': False, 'popularity': 36, 'uri': 'spotify:track:6kZPtpO12FBAgkK4Cf0v18'}"
4227,2022-02-01 14:10,Todrick Hall,Freaks Like Me,163386,Freaks Like Me,2014-07-03,199411,False,44,spotify:track:5usaGJvTT7VvdmYXIFwFmv,"{'name': 'Freaks Like Me', 'release_date': '2014-07-03', 'duration_ms': 199411, 'explicit': False, 'popularity': 44, 'uri': 'spotify:track:5usaGJvTT7VvdmYXIFwFmv'}"
7674,2022-04-22 16:58,Todrick Hall,Boys Wear Pink,2043,Boys Wear Pink,2018-03-27,205137,True,33,spotify:track:6B72kAV6iBmfcm7k5ZgJ1s,"{'name': 'Boys Wear Pink', 'release_date': '2018-03-27', 'duration_ms': 205137, 'explicit': True, 'popularity': 33, 'uri': 'spotify:track:6B72kAV6iBmfcm7k5ZgJ1s'}"
1563,2021-12-28 11:18,Todrick Hall,Lyin' To Myself,23,Lyin' To Myself,2016-06-23,208301,False,35,spotify:track:5GZfBGe81IwAO6cFmfdTjV,"{'name': ""Lyin' To Myself"", 'release_date': '2016-06-23', 'duration_ms': 208301, 'explicit': False, 'popularity': 35, 'uri': 'spotify:track:5GZfBGe81IwAO6cFmfdTjV'}"
